0.9997861018256438 2.216180835795773E-4 8.300811763147001E-4 3.378326257126478E-4 0.0021230165116698212 -4.239605547150566E-4 -0.0012447025833274466 2.3879301793884976E-4 -7.157058028093187E-4 3.6819314429825374E-4 
0.0 -5.0670922026940184E-5 0.001099263856532437 6.431889516394654E-4 0.0021034355569452927 -9.920458736172844E-4 -0.4913644975252405 0.004814742082185176 -6.914262082586063E-4 -0.5086835406538668 
3.432775307143009E-16 6.596119159194444E-4 1.5212518457244776E-4 -5.345214731582419E-4 0.0020439128864412066 2.539736896690467E-4 0.003478722637368037 -0.0017143852135830609 -5.780723801753411E-4 5.09912222602601E-4 
0.4332615707118335 -5.979516426027133E-4 -5.788665147870442E-5 -2.6237248331828446E-4 0.0020745247138449305 -1.4154793182396516E-4 3.2380930486111394E-4 -1.1422060190421267E-4 -4.742869058647964E-4 4.719197142552963E-4 
0.36338571459038016 -7.46708880242392E-5 1.2247951165323138E-4 6.680555669566218E-4 0.0022622477258965198 -2.713697869322864E-4 -0.0017801669342938358 1.6409520684744716E-4 -5.505239682747379E-4 4.668369553551329E-4 
0.7775176522136255 -1.9218814553587403E-4 5.895540863282795E-4 -1.5565022312665953E-4 0.00219042423630442 -1.6825831925434113E-4 1.5650569278136757E-4 2.5591513247307066E-4 -2.627915263095457E-4 0.0010980720104661757 
0.40111649587225573 2.451298642864736E-4 7.002102709830349E-4 -1.9992590860563953E-4 -5.790576747008977E-4 -2.6288889144023415E-4 3.1835681414986867E-4 1.6385020592780698E-4 -0.0010029458546714335 4.5312040752286175E-4 
0.3364763208721039 -4.4556876044129254E-4 1.1044198263406127E-4 2.3096916694715305E-4 0.0022533437938851587 -8.59913083150581E-5 1.037304214135334E-4 -2.7574110373646134E-4 -4.914891633329822E-4 4.152708568301109E-4 
0.9610010636491834 -9.311265264378193E-5 7.035934405115816E-4 3.1898012413081415E-4 0.002216890654941742 -2.3826439137521923E-4 -0.0012493632636529598 2.4743505022561897E-4 -4.8726696770661664E-4 3.716496640245025E-4 
0.80398080067436 -0.002036346835016524 7.454463643591893E-4 3.378326257126478E-4 0.0022057336000529436 -3.60955661184904E-4 -4.660804608102329E-4 6.40295862843559E-4 -5.505239682747379E-4 -1.932762631839355E-4 
0.7558962383935777 -3.9604744599832926E-4 6.348132693261715E-4 -8.672130848442984E-5 0.0022627540400085968 2.5938841263021005E-4 -1.0343044667695178E-4 2.4223913017787518E-4 -6.403174434056027E-4 4.487977651098847E-4 
0.38072217463842567 -2.93245240109012E-4 8.593935676845007E-4 -3.6576682416204515E-4 0.002148779872511862 -4.6099450317340854E-4 2.1239568997783056E-4 -1.6128619411196886E-5 -0.0020895994703531147 -1.5532359561332376E-4 
0.6704982263830402 -3.9604744599832926E-4 6.348132693261715E-4 -8.672130848442984E-5 0.0022517650769952294 2.5938841263021005E-4 -1.0343044667695178E-4 2.4223913017787518E-4 -6.461976172128583E-4 4.6812681245833815E-4 
0.25050062323846944 -1.0135728344906232E-4 7.312448995639389E-4 4.03881942091552E-4 0.002251724215600501 -2.1899975891969588E-4 -0.0014530632613540644 8.245657913595502E-5 -5.070721448536827E-4 4.2131368293411007E-4 
0.03220271395839159 -3.0758377674168014E-4 8.175606791465422E-4 -1.9573396164603778E-4 0.0022151184106117957 2.2726336298238125E-4 -4.020355459438395E-4 7.766393720385603E-5 -5.962561061998958E-4 -1.8413633036426643E-4 
0.4513175343452714 -4.930552485708208E-4 -3.050445289654412E-4 4.806045819071214E-4 0.0022531968044831535 -4.342042823272405E-4 -8.094240963659346E-4 6.258668632656093E-4 -5.515974222432743E-4 -1.4087269113801122E-4 
0.6548394727070185 -6.418895171855294E-5 6.862852303084187E-4 -2.4688625283407267E-4 0.00224669521264246 -3.5596758046108534E-4 -4.432819642843423E-4 6.629847349740319E-4 -5.323163353732983E-4 4.564077510910261E-4 
0.9845735121474224 1.3901217660941274E-4 1.1906029969694829E-4 -2.3736950955938392E-4 0.002209950786192833 -4.0626870202692747E-4 -0.001172922983128354 8.662815496341639E-5 -5.581936924831878E-4 4.5552924165623716E-4 
0.5879974879650998 -1.3312640873225107E-4 7.135942049072049E-4 -1.7333018727904218E-4 0.0023268414470924924 -2.6409406697959584E-4 -5.52487069663095E-4 -1.5806882798569694E-4 -5.855061036359537E-4 4.2131368293411007E-4 
0.7412745313472633 -0.0014903783231627597 0.001591411275792841 3.8015355330017005E-4 0.0022618951387094076 -6.603345001015491E-5 -8.452649467167065E-4 -1.6713319565872097E-4 -5.37697166826898E-4 5.265909179194505E-4 
0.04582376269791673 1.0441714479034197E-4 7.231192914726545E-5 -7.28118444864754E-4 0.002616002294663713 -4.787398328056501E-4 -0.0014640250169926075 2.0328007084529764E-4 -4.711923246536325E-4 5.601608582051498E-4 
0.6868195060869756 -3.2067735923590633E-4 8.27518257818239E-4 -3.228253065449837E-4 0.0022814076764572366 -9.207839423552656E-4 -1.166174304406395E-4 8.562566918214554E-5 -5.626745902914639E-4 9.676064302035681E-4 
0.5993920358156584 -9.057668164496349E-5 3.00978350529186E-4 -2.6577523247684116E-4 0.002450348616749126 -2.372021989238077E-4 1.5555556470737828E-4 -3.4756456848381695E-4 -5.11135942714804E-4 -6.178605054335244E-4 
0.48726267147660296 -1.9005528414443613E-4 7.320359028292465E-4 3.6693210605898027E-4 0.0022241105081110503 -6.583914921235304E-4 2.8554601285976243E-4 2.0555536560646427E-5 -5.190806931455517E-4 4.5755306463840355E-4 
0.47643929664806456 -6.459655919267309E-4 8.276410699462398E-4 3.500846305972079E-4 0.002233310577705541 -9.207839423552656E-4 -7.248381782196675E-5 -4.8086856719544644E-4 -0.0011523542979997737 9.618780559813543E-4 
0.2687860433527669 -5.312788424824059E-4 9.066146696308574E-4 8.654131120556091E-4 0.002224009962852163 -3.024953227584682E-4 -8.658282855883416E-4 -3.5375896780739165E-4 -5.831063985043062E-4 -4.687133065792994E-6 
0.31149907265507615 -1.425311656670769E-4 7.746960535231685E-4 6.70142308905933E-4 0.002236787623243127 -6.555628356791618E-4 -7.45860960592698E-4 5.985520496397564E-4 -5.187797041953711E-4 4.5755306463840355E-4 
0.5735729129517162 -6.54199576413702E-4 7.813024949387234E-4 3.8075464775532775E-4 0.002223867786408807 -9.443449314265176E-4 -0.0010636363221211303 0.0017533523126828275 -5.280852948744262E-4 0.0010938524409644442 
0.46215610687808917 -1.9986696504414403E-4 5.895540863282795E-4 -0.0010686733391337515 0.0021865150609099763 -1.6825831925434113E-4 1.6036109677602375E-4 8.888460909340143E-5 -2.520123016469982E-4 2.809813672323185E-4 
