0.9978154238190109 0.0022188431746087106 
0.0 1.0022004598903038 
0.1758644313369468 0.5824949072627703 
0.06708825922694664 0.7431146950248552 
0.8405134516472347 0.08446624881148879 
0.8636605581658885 0.07186166838731439 
0.6900139359983875 0.1706659038037246 
0.08829475399576864 0.7048749138837944 
0.16041426982028328 0.6014581972437137 
0.19169157099146275 0.5642783368770364 
0.09940556650912276 0.6865861582078389 
0.34423100428918935 0.4148317749019229 
0.8967919206091481 0.054281642794090854 
0.2069853138659312 0.5470985973262155 
0.3291245286640769 0.42788778117239473 
0.9374060725996951 0.032991316329350144 
0.058282408085891135 0.7605659754294636 
0.019070489007716684 0.8641678189699152 
0.646772466093853 0.19718388997454292 
0.003746951226673888 0.9408735501142342 
0.2609388517082641 0.490937590925445 
0.7043465234099497 0.1621160176105249 
0.6715352773750936 0.18208496988964623 
0.7637280853452522 0.12735208292706796 
0.6073464211839086 0.2221361021608033 
0.41947046545877786 0.35391927936358414 
0.4545590346041504 0.32726712653155476 
0.44143592840533663 0.33735523302014175 
0.14068462371941606 0.6269572301204048 
0.817805541121292 0.09690904144962725 
0.3565616183255731 0.4047568183624658 
0.9826847811843459 0.01008055756759993 
0.24166760554487912 0.510451871300606 
0.4778723784723813 0.3102172246468127 
0.7488093161312533 0.13591668589774322 
0.024836727712949314 0.8445098250350246 
0.49434163662104036 0.2983821785204343 
0.7768721159812286 0.1198370288462602 
0.6240384093689642 0.21144844494699605 
0.10779982655675618 0.6735225431591361 
0.012028039278417862 0.8924372875610159 
0.2505114352943417 0.5014729738294558 
0.42843611617318783 0.34716469504152586 
0.5479305348162374 0.26116826552610783 
0.2230400543023665 0.5295185966818048 
0.7181262418451199 0.1538908264355083 
0.5304734940366227 0.2731851584884147 
0.6321013720358115 0.20627807314501484 
0.07810948726983136 0.7224144698041104 
0.028733525877940647 0.8325308758381992 
0.40374180379186664 0.366028275000622 
0.12963541807287488 0.6420219043668338 
0.5600818933874938 0.25334157684913866 
0.044841936501567925 0.7903017076355849 
0.014578632494284427 0.8812503376689171 
0.826639980202984 0.09206592440859647 
0.9157352393694627 0.04432230915877404 
0.0018731141165717335 0.9589053436850766 
0.7374665010364548 0.14256701880678077 
0.9478756575954297 0.02784866094929364 
0.2882834796048735 0.46492516403877976 
0.034233104415101384 0.8170421892199248 
0.37254215897994286 0.3914588262553233 
0.19995892109039662 0.5551397124773815 
0.8824905265839578 0.06177363658760128 
0.7896470210048236 0.11263695549281579 
0.39884771562082233 0.3700815899931777 
0.7994303031320491 0.10724629534870225 
0.5150064747805837 0.28386413141399014 
0.30036454680569097 0.45360000242898374 
0.007070472598824817 0.9180303038481098 
0.7279309082089038 0.14829160163115573 
0.5973388660426894 0.2287685994110002 
0.00781705406120986 0.9136206700909562 
0.5150064747805837 0.28386413141399014 
0.05153572852431121 0.7751198248006722 
0.5370393861647335 0.2687068800183833 
0.3671027140104439 0.39583056930168276 
0.318512025281864 0.4377440862595267 
0.9697762839104997 0.016374224391154404 
0.8755770932721345 0.06552358692091168 
0.9151945400834073 0.044497864372412536 
0.08012468385464089 0.7191541146296848 
0.569478907812439 0.2470157314414779 
0.4909594037172654 0.30082102484241746 
0.15281434837071511 0.6110425663457246 
0.11514778610374932 0.6626207053673686 
0.2734650538185777 0.4790070805785394 
0.3138295627733643 0.4415874236073369 
0.2298314903141377 0.5224316419712344 
0.3045127983500817 0.44980945499682196 
0.038480455841279834 0.8058963532567078 
0.6608113502550959 0.1884545927582719 
0.3861914314029559 0.38024139964786635 
0.38491345491524864 0.3811467102818317 
0.5766166800077704 0.24217425105630982 
0.9592308897605479 0.021876784841497448 
0.45284939492908916 0.32853830370506765 
0.9975064258725448 0.0023845381277075558 
2.731818653233381E-4 0.9855915023183841 
